frame,time_sec,marker_id,x,y,z,rx,ry,rz
3935,65.583333,1,-9254.373008,-1947.248194,273548.638467,0.225062,3.135312,0.420488
3935,65.583333,7,-4422.658143,-2680.906222,279639.319492,-0.182359,-3.084601,-0.131043
3936,65.600000,1,-9265.289871,-1955.863695,273952.123631,0.221964,3.151854,0.391417
3936,65.600000,7,-4416.789852,-2681.726121,279472.997588,-0.187153,-3.116025,-0.225415
3937,65.616667,7,-4430.268222,-2711.401127,279978.898486,-0.219023,-3.177342,0.143941
3938,65.633333,1,-9265.289871,-1955.863695,273952.123631,0.221964,3.151854,0.391417
3938,65.633333,7,-4417.417082,-2679.240037,279520.506133,-0.189625,-3.129442,-0.244685
3939,65.650000,1,-9254.373008,-1947.248194,273548.638467,0.225062,3.135312,0.420488
3939,65.650000,7,-4417.417082,-2679.240037,279520.506133,-0.189625,-3.129442,-0.244685
3940,65.666667,1,-9265.289871,-1955.863695,273952.123631,0.221964,3.151854,0.391417
3940,65.666667,7,-4417.417082,-2679.240037,279520.506133,-0.189625,-3.129442,-0.244685
3941,65.683333,7,-4432.216885,-2709.695891,280090.162566,-0.219067,-3.153879,0.162047
3942,65.700000,7,-4417.417082,-2679.240037,279520.506133,-0.189625,-3.129442,-0.244685
3943,65.716667,1,-9254.373008,-1947.248194,273548.638467,0.225062,3.135312,0.420488
3943,65.716667,7,-4432.216885,-2709.695891,280090.162566,-0.219067,-3.153879,0.162047
3944,65.733333,7,-4416.789852,-2681.726121,279472.997588,-0.187153,-3.116025,-0.225415
3947,65.783333,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3947,65.783333,7,-4388.968913,-2708.933773,277990.243613,0.190514,2.946984,-0.069166
3948,65.800000,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3948,65.800000,7,-4377.974945,-2703.383422,277114.488814,0.189939,2.939170,-0.096221
3949,65.816667,7,-4388.968913,-2708.933773,277990.243613,0.190514,2.946984,-0.069166
3950,65.833333,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3950,65.833333,7,-4437.906570,-2700.262980,279829.671395,-0.190620,-3.016176,-0.055339
3951,65.850000,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3951,65.850000,7,-4375.900354,-2683.316865,276819.830122,0.175146,2.901555,-0.058327
3952,65.866667,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3952,65.866667,7,-4375.900354,-2683.316865,276819.830122,0.175146,2.901555,-0.058327
3953,65.883333,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3953,65.883333,7,-4389.443606,-2691.542171,278554.192216,0.167639,2.984404,-0.059365
3954,65.900000,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3954,65.900000,7,-4413.154836,-2683.234887,279626.626038,-0.186197,-3.146400,-0.224294
3955,65.916667,7,-4389.443606,-2691.542171,278554.192216,0.167639,2.984404,-0.059365
3956,65.933333,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3956,65.933333,7,-4388.968913,-2708.933773,277990.243613,0.190514,2.946984,-0.069166
3957,65.950000,7,-4406.803784,-2677.420345,279033.712537,-0.186331,-3.130935,-0.246135
3958,65.966667,7,-4406.803784,-2677.420345,279033.712537,-0.186331,-3.130935,-0.246135
3959,65.983333,1,-9249.653670,-1953.057065,273577.358410,0.225058,3.135041,0.419390
3959,65.983333,7,-4437.642061,-2717.434062,280620.877544,-0.216091,-3.160230,0.108333
3960,66.000000,7,-4375.674269,-2682.415509,277789.854229,0.202722,3.108104,-0.290607
3961,66.016667,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3961,66.016667,7,-4419.604455,-2701.122165,279475.148737,-0.222088,-3.148921,0.209200
3962,66.033333,7,-4375.674269,-2682.415509,277789.854229,0.202722,3.108104,-0.290607
3963,66.050000,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3963,66.050000,7,-4423.728474,-2710.991353,279933.815711,-0.218985,-3.176380,0.149073
3964,66.066667,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3964,66.066667,7,-4423.728474,-2710.991353,279933.815711,-0.218985,-3.176380,0.149073
3965,66.083333,7,-4416.481881,-2709.049239,279099.328867,-0.212235,-3.158786,0.235597
3966,66.100000,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3966,66.100000,7,-4428.673378,-2691.621212,279239.955989,-0.187762,-3.000350,-0.070910
3967,66.116667,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3967,66.116667,7,-4427.362788,-2692.746917,279348.016747,-0.187318,-3.015887,-0.056899
3968,66.133333,1,-9234.908471,-1950.521079,273227.377938,0.222572,3.125430,0.426858
3968,66.133333,7,-4428.673378,-2691.621212,279239.955989,-0.187762,-3.000350,-0.070910
3969,66.150000,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3969,66.150000,7,-4420.476678,-2710.255876,279538.683500,-0.215481,-3.165673,0.195782
3970,66.166667,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3970,66.166667,7,-4420.476678,-2710.255876,279538.683500,-0.215481,-3.165673,0.195782
3971,66.183333,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3971,66.183333,7,-4420.476678,-2710.255876,279538.683500,-0.215481,-3.165673,0.195782
3972,66.200000,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3972,66.200000,7,-4420.476678,-2710.255876,279538.683500,-0.215481,-3.165673,0.195782
3973,66.216667,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3973,66.216667,7,-4417.693603,-2683.778936,278719.989893,-0.189182,-2.979115,-0.063902
3974,66.233333,7,-4420.476678,-2710.255876,279538.683500,-0.215481,-3.165673,0.195782
3975,66.250000,7,-4421.162439,-2713.547072,279574.470624,-0.216157,-3.150232,0.212925
3976,66.266667,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3976,66.266667,7,-4427.362788,-2692.746917,279348.016747,-0.187318,-3.015887,-0.056899
3977,66.283333,7,-4358.076465,-2680.208509,276659.270051,-0.200900,-3.104760,0.335283
3978,66.300000,7,-4395.734133,-2681.147543,278528.780573,-0.187589,-3.154770,-0.245680
3979,66.316667,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3979,66.316667,7,-4358.076465,-2680.208509,276659.270051,-0.200900,-3.104760,0.335283
3980,66.333333,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3980,66.333333,7,-4358.076465,-2680.208509,276659.270051,-0.200900,-3.104760,0.335283
3981,66.350000,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3981,66.350000,7,-4358.076465,-2680.208509,276659.270051,-0.200900,-3.104760,0.335283
3982,66.366667,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3982,66.366667,7,-4358.076465,-2680.208509,276659.270051,-0.200900,-3.104760,0.335283
3983,66.383333,7,-4363.134116,-2692.474468,276439.415527,-0.233350,-3.115444,0.388538
3984,66.400000,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3984,66.400000,7,-4413.025794,-2692.201291,279625.973729,-0.183118,-3.168374,-0.148574
3985,66.416667,7,-4350.910398,-2662.321555,276062.437963,-0.201645,-3.149173,-0.400564
3986,66.433333,7,-4350.910398,-2662.321555,276062.437963,-0.201645,-3.149173,-0.400564
3987,66.450000,7,-4350.910398,-2662.321555,276062.437963,-0.201645,-3.149173,-0.400564
3988,66.466667,7,-4350.910398,-2662.321555,276062.437963,-0.201645,-3.149173,-0.400564
3989,66.483333,1,-9231.600280,-1947.043333,273127.338027,0.221656,3.135280,0.419678
3989,66.483333,7,-4368.333778,-2681.470881,277710.886532,0.198571,3.092368,0.308984
3990,66.500000,1,-9148.901471,-1934.500068,271015.279173,0.223987,3.126786,0.471247
3990,66.500000,7,-4429.398491,-2709.683020,280235.753441,-0.206484,-3.055091,-0.105938
3991,66.516667,7,-4411.875630,-2683.766329,278719.548914,-0.189183,-2.979329,-0.065920
3992,66.533333,1,-9151.294079,-1932.217379,271087.879152,0.225003,3.118468,0.478013
3992,66.533333,7,-4390.909032,-2690.905491,279389.723171,0.163250,2.977073,-0.033741
3993,66.550000,1,-9151.294079,-1932.217379,271087.879152,0.225003,3.118468,0.478013
3993,66.550000,7,-4390.909032,-2690.905491,279389.723171,0.163250,2.977073,-0.033741
3994,66.566667,7,-4373.107732,-2684.709543,277908.882364,0.183861,3.305468,0.030116
3995,66.583333,7,-4373.107732,-2684.709543,277908.882364,0.183861,3.305468,0.030116
3996,66.600000,1,-9163.333875,-1936.974988,271357.338749,0.226395,3.135457,0.464752
3997,66.616667,7,-4373.107732,-2684.709543,277908.882364,0.183861,3.305468,0.030116
3998,66.633333,7,-4373.107732,-2684.709543,277908.882364,0.183861,3.305468,0.030116
3999,66.650000,7,-4373.107732,-2684.709543,277908.882364,0.183861,3.305468,0.030116
4000,66.666667,7,-4374.481330,-2692.143693,278355.110596,0.170288,2.958352,0.005084
4002,66.700000,7,-4374.481330,-2692.143693,278355.110596,0.170288,2.958352,0.005084
4004,66.733333,7,-4366.945159,-2688.758842,277692.935489,0.170081,2.955085,-0.028325
4005,66.750000,7,-4423.543608,-2705.299130,279916.851970,-0.225003,-3.165637,0.190215
4006,66.766667,7,-4418.578025,-2711.391796,279977.539067,-0.219018,-3.177314,0.143995
4007,66.783333,1,-9216.877437,-1944.513819,272777.773735,0.219187,3.125674,0.427132
4007,66.783333,7,-4428.688533,-2712.926227,280431.819167,-0.222345,-3.175182,0.145657
4008,66.800000,1,-9216.877437,-1944.513819,272777.773735,0.219187,3.125674,0.427132
4008,66.800000,7,-4425.925595,-2717.425178,280619.557874,-0.216088,-3.160220,0.108399
4009,66.816667,1,-9216.877437,-1944.513819,272777.773735,0.219187,3.125674,0.427132
4009,66.816667,7,-4420.522943,-2709.687114,280088.862970,-0.219063,-3.153857,0.162094
4010,66.833333,1,-9195.943380,-1943.389865,272243.016528,0.221419,3.119959,0.447081
4010,66.833333,7,-4405.186293,-2681.915413,279489.512997,-0.192037,-3.143061,-0.224700
4011,66.850000,1,-9195.943380,-1943.389865,272243.016528,0.221419,3.119959,0.447081
4011,66.850000,7,-4405.186293,-2681.915413,279489.512997,-0.192037,-3.143061,-0.224700
4012,66.866667,1,-9197.804240,-1940.978843,272299.902155,0.222403,3.111297,0.454599
4012,66.866667,7,-4394.805811,-2674.321482,279016.913924,-0.188621,-3.141691,-0.266099
4013,66.883333,1,-9197.804240,-1940.978843,272299.902155,0.222403,3.111297,0.454599
4013,66.883333,7,-4401.136061,-2680.346993,279048.767010,-0.188524,-3.139968,-0.263864
4014,66.900000,1,-9197.804240,-1940.978843,272299.902155,0.222403,3.111297,0.454599
4014,66.900000,7,-4401.136061,-2680.346993,279048.767010,-0.188524,-3.139968,-0.263864
4015,66.916667,1,-9197.804240,-1940.978843,272299.902155,0.222403,3.111297,0.454599
4015,66.916667,7,-4397.402713,-2681.629973,279181.716736,-0.182627,-3.142402,-0.263614
4016,66.933333,1,-9195.943380,-1943.389865,272243.016528,0.221419,3.119959,0.447081
4016,66.933333,7,-4397.402713,-2681.629973,279181.716736,-0.182627,-3.142402,-0.263614
4017,66.950000,1,-9195.943380,-1943.389865,272243.016528,0.221419,3.119959,0.447081
4017,66.950000,7,-4397.402713,-2681.629973,279181.716736,-0.182627,-3.142402,-0.263614
4018,66.966667,1,-9195.943380,-1943.389865,272243.016528,0.221419,3.119959,0.447081
4018,66.966667,7,-4397.402713,-2681.629973,279181.716736,-0.182627,-3.142402,-0.263614
4019,66.983333,1,-9195.943380,-1943.389865,272243.016528,0.221419,3.119959,0.447081
4019,66.983333,7,-4399.196444,-2706.025937,280085.650344,0.164654,3.012850,-0.001539
4020,67.000000,1,-9207.948192,-1947.802103,272851.261499,0.220122,3.116126,0.434667
4020,67.000000,7,-4405.105098,-2690.294029,280039.401255,-0.189642,-3.147522,-0.178629
4021,67.016667,7,-4405.105098,-2690.294029,280039.401255,-0.189642,-3.147522,-0.178629
4022,67.033333,7,-4405.105098,-2690.294029,280039.401255,-0.189642,-3.147522,-0.178629
4023,67.050000,7,-4407.679825,-2696.280368,279973.149715,-0.190049,-3.071916,0.006501
4024,67.066667,1,-9207.948192,-1947.802103,272851.261499,0.220122,3.116126,0.434667
4024,67.066667,7,-4405.105098,-2690.294029,280039.401255,-0.189642,-3.147522,-0.178629
4025,67.083333,7,-4405.105098,-2690.294029,280039.401255,-0.189642,-3.147522,-0.178629
4026,67.100000,7,-4405.105098,-2690.294029,280039.401255,-0.189642,-3.147522,-0.178629
4027,67.116667,1,-9207.948192,-1947.802103,272851.261499,0.220122,3.116126,0.434667
4027,67.116667,7,-4405.819349,-2687.659840,280077.331455,-0.186989,-3.130647,-0.202779
4028,67.133333,7,-4405.819349,-2687.659840,280077.331455,-0.186989,-3.130647,-0.202779
4029,67.150000,1,-9207.948192,-1947.802103,272851.261499,0.220122,3.116126,0.434667
4030,67.166667,7,-4425.730409,-2719.211927,280811.739300,-0.220600,-3.197687,0.090819
4031,67.183333,7,-4425.730409,-2719.211927,280811.739300,-0.220600,-3.197687,0.090819
4032,67.200000,7,-4425.730409,-2719.211927,280811.739300,-0.220600,-3.197687,0.090819
4033,67.216667,7,-4425.730409,-2719.211927,280811.739300,-0.220600,-3.197687,0.090819
4034,67.233333,7,-4425.730409,-2719.211927,280811.739300,-0.220600,-3.197687,0.090819
4035,67.250000,1,-9183.092265,-1945.789197,272196.404801,0.220200,3.123775,0.460054
4035,67.250000,7,-4406.887946,-2711.382485,279976.182842,-0.219013,-3.177287,0.144050
4036,67.266667,1,-9180.019844,-1942.368440,272103.349808,0.219228,3.132902,0.453352
4036,67.266667,7,-4404.840188,-2706.809209,279491.603544,-0.224649,-3.207525,0.166939
4037,67.283333,1,-9159.500431,-1941.320004,271579.886969,0.221480,3.127043,0.472006
4037,67.283333,7,-4406.887946,-2711.382485,279976.182842,-0.219013,-3.177287,0.144050
4038,67.300000,1,-9159.500431,-1941.320004,271579.886969,0.221480,3.127043,0.472006
4038,67.300000,7,-4412.244234,-2712.964706,280143.687769,-0.222648,-3.202338,0.135005
4039,67.316667,1,-9159.500431,-1941.320004,271579.886969,0.221480,3.127043,0.472006
4039,67.316667,7,-4412.244234,-2712.964706,280143.687769,-0.222648,-3.202338,0.135005
4040,67.333333,1,-9159.500431,-1941.320004,271579.886969,0.221480,3.127043,0.472006
4040,67.333333,7,-4412.244234,-2712.964706,280143.687769,-0.222648,-3.202338,0.135005
4041,67.350000,1,-9203.825836,-1946.877522,272725.874736,0.217953,3.129587,0.440782
4041,67.350000,7,-4412.244234,-2712.964706,280143.687769,-0.222648,-3.202338,0.135005
4042,67.366667,1,-9206.646344,-1950.249595,272811.487796,0.218906,3.120226,0.447858
4042,67.366667,7,-4357.701481,-2679.090567,277766.167622,0.197631,3.100713,0.324490
4043,67.383333,1,-9203.825836,-1946.877522,272725.874736,0.217953,3.129587,0.440782
4044,67.400000,7,-4410.714075,-2716.646233,280245.902831,-0.221400,-3.229948,0.097477
4045,67.416667,7,-4358.238763,-2676.462090,277796.109633,0.196619,3.108078,0.340070
4046,67.433333,7,-4358.238763,-2676.462090,277796.109633,0.196619,3.108078,0.340070
4047,67.450000,1,-9203.571307,-1941.242245,272718.154512,0.217990,3.130067,0.440965
4047,67.450000,7,-4358.238763,-2676.462090,277796.109633,0.196619,3.108078,0.340070
4048,67.466667,7,-4404.036222,-2683.671500,279951.773781,-0.183969,-3.108648,-0.182218
4049,67.483333,7,-4358.238763,-2676.462090,277796.109633,0.196619,3.108078,0.340070
4050,67.500000,1,-9202.428075,-1949.358784,272686.666314,0.224812,3.119756,0.446910
4050,67.500000,7,-4427.306182,-2703.733341,279953.479740,-0.198275,-3.117753,-0.184974
4053,67.550000,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4054,67.566667,1,-9239.508999,-1957.405410,273783.350083,0.220380,3.131321,0.404841
4054,67.566667,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4056,67.600000,1,-9218.726753,-1956.305878,273252.850814,0.222579,3.125204,0.425823
4056,67.600000,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4057,67.616667,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4058,67.633333,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4059,67.650000,7,-4406.887946,-2711.382485,279976.182842,-0.219013,-3.177287,0.144050
4060,67.666667,7,-4406.887946,-2711.382485,279976.182842,-0.219013,-3.177287,0.144050
4061,67.683333,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4062,67.700000,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4063,67.716667,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4064,67.733333,7,-4408.536248,-2715.255920,280070.654572,-0.219319,-3.156978,0.163452
4065,67.750000,7,-4417.485910,-2686.978694,279643.805670,-0.196256,-3.014409,-0.063515
4066,67.766667,7,-4371.388071,-2712.293372,278354.283716,0.186895,2.931993,-0.031223
4067,67.783333,7,-4346.104377,-2674.259918,275975.702175,-0.168865,-2.894319,-0.064922
4068,67.800000,1,-9218.240371,-1949.346849,273066.817795,0.220397,3.138939,0.433789
4069,67.816667,1,-9218.240371,-1949.346849,273066.817795,0.220397,3.138939,0.433789
4070,67.833333,1,-9218.240371,-1949.346849,273066.817795,0.220397,3.138939,0.433789
4070,67.833333,7,-4365.442723,-2709.727659,277800.529079,0.188648,2.913639,-0.026980
4073,67.883333,1,-9218.240371,-1949.346849,273066.817795,0.220397,3.138939,0.433789
4073,67.883333,7,-4346.104377,-2674.259918,275975.702175,-0.168865,-2.894319,-0.064922
4074,67.900000,1,-9218.240371,-1949.346849,273066.817795,0.220397,3.138939,0.433789
4074,67.900000,7,-4341.769047,-2673.272216,275879.339612,-0.169797,-2.885789,-0.074229
4075,67.916667,1,-9218.240371,-1949.346849,273066.817795,0.220397,3.138939,0.433789
4075,67.916667,7,-4341.769047,-2673.272216,275879.339612,-0.169797,-2.885789,-0.074229
4076,67.933333,1,-9218.240371,-1949.346849,273066.817795,0.220397,3.138939,0.433789
4076,67.933333,7,-4476.480271,-2765.204075,284131.789376,-0.197924,-3.214242,0.000956
4078,67.966667,7,-4341.923305,-2692.435196,277218.759291,0.172638,2.926593,0.021553
4079,67.983333,7,-4370.112618,-2718.016017,278638.646007,0.191860,2.938869,-0.049905
4080,68.000000,1,-9199.069646,-1952.658664,272753.061311,0.217950,3.129346,0.439784
4080,68.000000,7,-4341.769047,-2673.272216,275879.339612,-0.169797,-2.885789,-0.074229
4081,68.016667,1,-9199.069646,-1952.658664,272753.061311,0.217950,3.129346,0.439784
4081,68.016667,7,-4341.769047,-2673.272216,275879.339612,-0.169797,-2.885789,-0.074229
4082,68.033333,7,-4341.918443,-2681.311462,276323.890423,-0.209095,-3.399759,0.058044
4083,68.050000,1,-9199.069646,-1952.658664,272753.061311,0.217950,3.129346,0.439784
4083,68.050000,7,-4341.918443,-2681.311462,276323.890423,-0.209095,-3.399759,0.058044
4084,68.066667,7,-4341.918443,-2681.311462,276323.890423,-0.209095,-3.399759,0.058044
4085,68.083333,1,-9222.858815,-1957.179469,273375.154913,0.216660,3.125699,0.426856
4085,68.083333,7,-4341.769047,-2673.272216,275879.339612,-0.169797,-2.885789,-0.074229
4086,68.100000,7,-4341.769047,-2673.272216,275879.339612,-0.169797,-2.885789,-0.074229
4087,68.116667,7,-4341.769047,-2673.272216,275879.339612,-0.169797,-2.885789,-0.074229
4088,68.133333,7,-4341.918443,-2681.311462,276323.890423,-0.209095,-3.399759,0.058044
4089,68.150000,7,-4341.918443,-2681.311462,276323.890423,-0.209095,-3.399759,0.058044
4090,68.166667,1,-9207.079027,-1954.980966,273072.618909,0.220370,3.138483,0.433641
4090,68.166667,7,-4341.918443,-2681.311462,276323.890423,-0.209095,-3.399759,0.058044
4091,68.183333,1,-9191.306131,-1943.292819,272598.170851,0.217506,3.168260,0.415646
